Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Bronx,BX03,1,2019,July,9.084058705,23.19581073,36.86469473,29.0587096
Bronx,BX04,1,2019,July,11.63411652,27.19100245,48.92090344,36.51145699
Bronx,BX05,1,2019,July,11.2859966,25.44410721,50.01176665,35.98174165
Bronx,BX06,1,2019,July,11.78544658,31.75160511,44.14814499,37.06876631
Bronx,BX07,1,2019,July,14.49547788,32.89381471,64.31043989,46.36912815
Bronx,BX08,1,2019,July,20.92067442,39.78862517,82.29624309,53.59513418
Bronx,BX09,1,2019,July,9.942582688,22.9779494,39.17789126,30.36738863
Bronx,BX10,1,2019,July,20.90019773,38.60305133,75.45992686,53.26715939
Bronx,BX11,1,2019,July,16.71740086,34.18910414,53.82837217,42.00290671
Bronx,BX12,1,2019,July,21.12726714,34.24682877,72.17685426,49.33790702
Manhattan,MN01,1,2019,July,26.08422665,44.4057446,63.60174218,49.57611592
Manhattan,MN02,1,2019,July,24.61806442,39.26704078,71.15193963,47.85512098
Manhattan,MN03,1,2019,July,13.37041384,39.36685823,42.36174273,40.6514331
Manhattan,MN04,1,2019,July,22.58173004,33.90166855,67.6930537,43.00325382
Manhattan,MN05,1,2019,July,19.99136545,32.13570728,57.10564645,38.86126853
Manhattan,MN06,1,2019,July,22.7248635,35.00761808,64.61060882,42.98107473
Manhattan,MN07,1,2019,July,26.22150055,42.4731884,70.82991581,50.1109686
Manhattan,MN08,1,2019,July,25.83471452,42.63607476,68.89426892,49.70862275
Manhattan,MN09,1,2019,July,16.73707565,54.11210249,49.60704591,52.17978006
Manhattan,MN10,1,2019,July,14.22585687,36.48285945,55.71020174,44.72990898
Manhattan,MN11,1,2019,July,10.92691794,38.07602431,30.79674527,34.95377403
Manhattan,MN12,1,2019,July,15.45618774,42.11095268,55.73351094,47.95398137
Queens East,QE07,1,2019,July,20.0256704,47.1230869,58.5246826,51.6593974
Queens East,QE08,1,2019,July,16.65389829,27.14452159,49.7806107,33.81836825
Queens East,QE10,1,2019,July,19.19223492,35.83088196,80.97524582,51.83684862
Queens East,QE11,1,2019,July,24.74555788,52.86084297,78.92126963,62.10058598
Queens East,QE12,1,2019,July,13.70604476,32.79260757,58.19874307,45.02352689
Queens East,QE13,1,2019,July,22.54398377,33.00456953,84.33197491,51.20273801
Queens East,QE14,1,2019,July,14.30590775,31.53813518,44.14114879,36.55244936
Queens West,QW01,1,2019,July,19.44832557,48.94668973,68.36618654,56.67305274
Queens West,QW02,1,2019,July,21.37562908,50.27822628,66.99179912,56.92799338
Queens West,QW03,1,2019,July,14.05868028,31.62014399,55.11373373,40.96745121
Queens West,QW04,1,2019,July,15.07186388,35.37233457,56.85585035,43.91990113
Queens West,QW05,1,2019,July,22.86334038,46.53688854,80.72173032,60.13788447
Queens West,QW06,1,2019,July,20.6509817,30.52616805,66.23235568,40.14349832
Queens West,QW09,1,2019,July,21.24288232,40.00056607,70.26969681,52.0436326
Staten Island,SI01,1,2019,July,19.75396319,39.81835839,71.92548765,51.20196416
Staten Island,SI02,1,2019,July,18.66428796,42.86600283,73.28869053,53.65238863
Staten Island,SI03,1,2019,July,19.8127422,45.30700154,80.06724442,57.63127064
Brooklyn North,BKN01,12,2019,June,16.09245367,48.4548738,47.73744504,48.16317469
Brooklyn North,BKN02,12,2019,June,20.47018593,37.15001314,57.73502722,43.23346111
Brooklyn North,BKN03,12,2019,June,12.6284285,35.22097978,46.02117317,39.61222673
Brooklyn North,BKN04,12,2019,June,16.37461334,39.93144179,68.04733475,51.36307314
Brooklyn North,BKN05,12,2019,June,10.96897696,25.02882053,48.09414175,34.40694163
Brooklyn North,BKN08,12,2019,June,17.24148923,48.55550779,59.74234679,53.10396085
Brooklyn North,BKN09,12,2019,June,13.76888295,34.47536475,45.79979744,38.77676269
Brooklyn North,BKN16,12,2019,June,9.89511002,22.20486073,36.63639545,28.07257352
Brooklyn North,BKN17,12,2019,June,13.97408945,30.06310731,63.10124251,42.61209501
Brooklyn South,BKS06,12,2019,June,29.44647874,47.90154501,82.40866626,58.09936541
Brooklyn South,BKS07,12,2019,June,21.0926623,49.97216547,73.05511264,58.73984012
Brooklyn South,BKS10,12,2019,June,24.92053484,54.47651163,78.28852638,63.5211105
Brooklyn South,BKS11,12,2019,June,19.02341326,48.03088674,64.96904539,54.46456538
Brooklyn South,BKS12,12,2019,June,15.29326965,45.97580644,44.84252979,45.51502787
Brooklyn South,BKS13,12,2019,June,14.93946619,42.75257481,51.92890854,46.76009801
Brooklyn South,BKS14,12,2019,June,15.7734157,39.44523143,62.80862075,47.45490429
Brooklyn South,BKS15,12,2019,June,19.32513759,48.53872172,62.93772266,54.00794342
Brooklyn South,BKS18,12,2019,June,15.11200526,38.99560245,74.44753856,51.60108733
Bronx,BX01,12,2019,June,7.754163722,23.09174732,28.30812475,25.36986342
Bronx,BX02,12,2019,June,14.18373627,40.61615166,56.69490942,47.63812762
Bronx,BX03,12,2019,June,10.30675067,28.18617476,42.91066832,34.61671133
Bronx,BX04,12,2019,June,13.22874418,33.27145787,56.3024788,43.32965253
Bronx,BX05,12,2019,June,12.00216673,30.32833884,53.18643037,40.31101111
Bronx,BX06,12,2019,June,15.02668279,39.45013709,52.23481405,45.03350961
Bronx,BX07,12,2019,June,15.40228579,37.30889755,70.33184059,51.73080225
Bronx,BX08,12,2019,June,22.01840482,48.68249914,84.85430611,61.08328298
Bronx,BX09,12,2019,June,10.85041679,24.99577309,47.22770816,34.03504801
Bronx,BX10,12,2019,June,21.17409722,38.47460009,85.83564997,56.46390938
Bronx,BX11,12,2019,June,17.16916496,35.0949416,62.11454554,45.35789003
Bronx,BX12,12,2019,June,21.7728742,34.85627511,83.66894053,53.39695649
Manhattan,MN01,12,2019,June,28.6609501,48.07571208,77.14492016,55.07683938
Manhattan,MN02,12,2019,June,28.29096292,43.261203,89.20729367,54.32701632
Manhattan,MN03,12,2019,June,14.56466045,45.42909799,42.72819245,44.2495483
Manhattan,MN04,12,2019,June,23.81399684,35.39388356,75.86524133,45.14114352
Manhattan,MN05,12,2019,June,20.98082915,35.17915933,62.21639071,41.69089843
Manhattan,MN06,12,2019,June,23.60408417,35.83337803,73.71113374,44.95598602
Manhattan,MN07,12,2019,June,28.03962921,43.58670495,84.60148694,53.46484506
Manhattan,MN08,12,2019,June,26.91740489,43.84901733,81.72547795,52.97131341
Manhattan,MN09,12,2019,June,18.73551293,59.04373871,52.40705165,56.14533961
Manhattan,MN10,12,2019,June,14.8937236,42.18746953,58.17891761,49.17131527
Manhattan,MN11,12,2019,June,11.8044305,42.32653512,32.87239939,38.19768917
Manhattan,MN12,12,2019,June,16.44643245,45.97258322,58.98759344,51.65654775
Queens East,QE07,12,2019,June,20.24296808,48.55538224,68.18981156,56.01319457
Queens East,QE08,12,2019,June,16.86299312,29.32157666,53.60031105,36.49662238
Queens East,QE10,12,2019,June,19.15002595,42.14430935,97.56889766,61.85138001
Queens East,QE11,12,2019,June,23.84631835,61.59089465,92.7365324,72.66520846
Queens East,QE12,12,2019,June,14.12322791,35.11850732,70.55599168,51.38749231
Queens East,QE13,12,2019,June,21.48869112,38.06356057,100.2728677,60.18304307
Queens East,QE14,12,2019,June,14.56834412,34.60097593,47.20179669,39.38718871
Queens West,QW01,12,2019,June,20.56981226,53.18567239,78.29980536,62.72485927
Queens West,QW02,12,2019,June,21.73467613,52.98501035,71.03415501,59.8406786
Queens West,QW03,12,2019,June,14.37022576,32.37470956,62.50726,43.82005908
Queens West,QW04,12,2019,June,15.4196574,36.27344267,64.56667801,47.02015886
Queens West,QW05,12,2019,June,23.84857006,47.77318102,85.10869704,61.95445755
Queens West,QW06,12,2019,June,20.30490909,29.7299929,73.81584962,40.34778113
Queens West,QW09,12,2019,June,22.75581971,44.32664203,79.06051858,57.51972896
Staten Island,SI01,12,2019,June,21.45984267,48.19632771,90.39713602,63.20147862
Staten Island,SI02,12,2019,June,19.3221363,52.81575497,84.09081234,63.93608593
Staten Island,SI03,12,2019,June,20.5113874,54.77573857,95.3693714,69.20943334
Brooklyn North,BKN01,9,2019,March,15.69834691,48.19233642,47.24207071,47.80302884
Brooklyn North,BKN02,9,2019,March,19.73296892,31.22722599,56.4225147,38.38300985
Brooklyn North,BKN03,9,2019,March,12.31959319,35.02574901,44.67435988,38.97861957
Brooklyn North,BKN04,9,2019,March,15.98058649,37.49172638,69.39470958,50.561832
Brooklyn North,BKN05,9,2019,March,10.37750335,24.67322015,44.592817,32.8339377
Brooklyn North,BKN08,9,2019,March,16.87459515,45.89163965,60.50546744,51.87867451
Brooklyn North,BKN09,9,2019,March,14.47983331,31.42587429,46.23840136,36.81806297
Brooklyn North,BKN16,9,2019,March,9.255590885,21.79887258,34.77307166,27.11417966
Brooklyn North,BKN17,9,2019,March,14.05143111,26.54575952,61.67270258,39.33298373
Brooklyn South,BKS06,9,2019,March,30.61931088,43.59020547,81.30184284,54.30079225
Brooklyn South,BKS07,9,2019,March,20.30531502,41.63326713,71.71168356,52.58268149
Brooklyn South,BKS10,9,2019,March,24.70467618,47.78827425,76.13781501,58.10832781
Brooklyn South,BKS11,9,2019,March,19.11427388,42.09488195,63.92210462,50.04062291
Brooklyn South,BKS12,9,2019,March,15.25805168,47.14404541,45.92443607,46.64439236
Brooklyn South,BKS13,9,2019,March,14.89608893,41.83337493,50.83271784,45.88341014
Brooklyn South,BKS14,9,2019,March,15.24460078,32.23699306,55.79879304,39.60633099
Brooklyn South,BKS15,9,2019,March,19.03197476,44.16274009,61.01901811,50.29891328
Brooklyn South,BKS18,9,2019,March,15.40087712,29.44318854,62.03370478,39.85855809
Bronx,BX01,9,2019,March,7.14188739,20.0354496,24.80525645,22.18203807
Bronx,BX02,9,2019,March,13.31716232,34.57500184,52.99620755,42.86522175
Bronx,BX03,9,2019,March,9.631980206,26.14755627,36.93738126,31.00337425
Bronx,BX04,9,2019,March,12.35362417,30.40775868,48.81489523,38.69164695
Bronx,BX05,9,2019,March,11.19772165,26.76475176,47.38178708,36.04317573
Bronx,BX06,9,2019,March,14.7755803,36.86704719,48.19011182,41.96284262
Bronx,BX07,9,2019,March,14.60864985,34.19973762,62.69189468,47.02225594
Bronx,BX08,9,2019,March,20.55304254,36.97755216,79.79520149,50.36947161
Bronx,BX09,9,2019,March,9.89659218,22.01894686,44.70334745,31.31235713
Bronx,BX10,9,2019,March,20.13337721,36.00620257,79.6260111,51.88507568
Bronx,BX11,9,2019,March,15.75263173,31.62339048,55.32154936,40.25020638
Bronx,BX12,9,2019,March,19.07174507,30.88937496,74.10522525,46.62119557
Manhattan,MN01,9,2019,March,28.28935048,45.90282443,71.51349388,52.49331878
Manhattan,MN02,9,2019,March,27.85819544,40.48051428,82.60023758,51.31934842
Manhattan,MN03,9,2019,March,14.52254813,40.58456638,41.96199034,41.20445781
Manhattan,MN04,9,2019,March,23.94166946,33.92177898,73.46746245,44.09822533
Manhattan,MN05,9,2019,March,21.69460592,34.47047892,61.56014559,41.44156944
Manhattan,MN06,9,2019,March,23.31908594,33.94041163,69.09176883,42.9860487
Manhattan,MN07,9,2019,March,27.80666258,41.01161064,80.07447603,51.06381151
Manhattan,MN08,9,2019,March,26.90732967,42.1507429,76.66431193,51.03225543
Manhattan,MN09,9,2019,March,18.56069004,55.04600112,47.81744092,51.79288324
Manhattan,MN10,9,2019,March,14.57956476,39.00472682,54.71740718,46.07601073
Manhattan,MN11,9,2019,March,11.51186537,38.89118548,31.14051143,35.40309717
Manhattan,MN12,9,2019,March,16.61217008,43.44890563,57.46214257,49.75537751
Queens East,QE07,9,2019,March,20.46794283,45.3580911,66.99787649,53.23559946
Queens East,QE08,9,2019,March,16.89083458,27.33854144,52.71421232,34.54555614
Queens East,QE10,9,2019,March,19.54326694,32.03497605,82.02315417,48.01033969
Queens East,QE11,9,2019,March,24.5623583,46.61492321,82.03344531,57.93407489
Queens East,QE12,9,2019,March,14.44934723,30.80562011,68.70326125,46.67163626
Queens East,QE13,9,2019,March,20.71595816,28.5222789,87.95471292,47.51586461
Queens East,QE14,9,2019,March,12.98081061,29.46631373,40.11770534,33.34372863
Queens West,QW01,9,2019,March,20.33120829,45.42160122,76.98456373,56.91143333
Queens West,QW02,9,2019,March,21.15099186,45.20577923,70.864609,54.5463361
Queens West,QW03,9,2019,March,14.64262596,28.88359639,62.13443845,40.98786552
Queens West,QW04,9,2019,March,14.87794371,30.46102567,61.18810088,41.6465706
Queens West,QW05,9,2019,March,24.17257764,42.80158261,84.89887166,58.12621455
Queens West,QW06,9,2019,March,20.70021773,29.12197443,69.61445845,39.54206468
Queens West,QW09,9,2019,March,22.54246537,37.97094247,77.1092403,52.21841595
Staten Island,SI01,9,2019,March,19.67815479,34.85601236,74.9470742,47.66842753
Staten Island,SI02,9,2019,March,20.19499329,39.43086997,72.63034114,50.04085106
Staten Island,SI03,9,2019,March,20.64386142,40.49149398,77.81461213,52.41932186
Brooklyn North,BKN01,11,2019,May,15.69685455,46.91039405,47.14131434,47.00428385
Brooklyn North,BKN02,11,2019,May,19.48683226,32.55604305,57.71098632,39.99003303
Brooklyn North,BKN03,11,2019,May,11.70619282,32.63806767,42.67604072,36.71940372
Brooklyn North,BKN04,11,2019,May,14.97322693,35.02262593,64.40027407,46.96727389
Brooklyn North,BKN05,11,2019,May,9.785724033,21.68172166,43.85063524,30.69537269
Brooklyn North,BKN08,11,2019,May,15.65597168,42.53078165,55.12499874,47.65146009
Brooklyn North,BKN09,11,2019,May,14.13968388,32.78586194,47.88048453,38.51930398
Brooklyn North,BKN16,11,2019,May,9.77761388,20.834209,37.9004188,27.77315343
Brooklyn North,BKN17,11,2019,May,13.09737842,26.825088,61.34968437,39.93868333
Brooklyn South,BKS06,11,2019,May,28.7025369,44.36150692,82.62950046,55.67077037
Brooklyn South,BKS07,11,2019,May,19.50659135,43.97720523,71.47813764,54.42297829
Brooklyn South,BKS10,11,2019,May,23.95851596,49.72534004,76.48417038,59.88923794
Brooklyn South,BKS11,11,2019,May,18.1128221,43.32380587,64.58080286,51.39792362
Brooklyn South,BKS12,11,2019,May,15.68409891,46.85821195,47.25694202,47.02033148
Brooklyn South,BKS13,11,2019,May,14.65611467,40.16828169,54.07445651,46.241439
Brooklyn South,BKS14,11,2019,May,14.21455626,35.77025888,56.17324968,42.76501806
Brooklyn South,BKS15,11,2019,May,18.65136097,45.61879356,64.08150044,52.63154656
Brooklyn South,BKS18,11,2019,May,14.51559309,35.91889442,74.29634926,49.56459279
Bronx,BX01,11,2019,May,6.971772045,19.95989823,26.17335319,22.6734618
Bronx,BX02,11,2019,May,13.66293044,34.58358028,60.47029883,45.88892601
Bronx,BX03,11,2019,May,9.889341637,25.47736354,43.1943267,33.21478277
Bronx,BX04,11,2019,May,12.32919046,31.32530346,51.66572277,40.20844839
Bronx,BX05,11,2019,May,11.09411812,26.95918766,50.5484936,37.26119866
Bronx,BX06,11,2019,May,15.32539734,37.694396,54.44691565,45.01061981
Bronx,BX07,11,2019,May,14.49243937,34.22401391,67.31343601,48.6749516
Bronx,BX08,11,2019,May,20.95109696,44.65265145,81.53711458,57.29775527
Bronx,BX09,11,2019,May,10.09169897,22.76305244,44.63298204,31.65513967
Bronx,BX10,11,2019,May,20.95075603,37.16203788,83.93764835,54.92897772
Bronx,BX11,11,2019,May,16.75881825,33.07765596,60.62194334,43.53989669
Bronx,BX12,11,2019,May,20.40967619,32.37086869,77.16064486,49.38352231
Manhattan,MN01,11,2019,May,27.17078099,45.45771277,73.46047935,52.20199467
Manhattan,MN02,11,2019,May,25.91952026,38.27501946,84.15787716,49.32560354
Manhattan,MN03,11,2019,May,14.15769793,41.01785072,43.22003935,41.97959887
Manhattan,MN04,11,2019,May,23.40459895,34.04385261,77.49820026,44.50954603
Manhattan,MN05,11,2019,May,20.65269981,33.14255881,65.92865564,41.03887429
Manhattan,MN06,11,2019,May,23.16589312,34.78688947,73.99932378,44.23094601
Manhattan,MN07,11,2019,May,26.81910353,40.82481985,81.55545947,50.63452614
Manhattan,MN08,11,2019,May,26.1019773,41.9081757,81.45556446,51.43290381
Manhattan,MN09,11,2019,May,18.81869343,55.74940834,52.7534742,54.44101264
Manhattan,MN10,11,2019,May,14.15884163,39.47750115,56.05883454,46.71896384
Manhattan,MN11,11,2019,May,11.33697662,38.77587506,32.60674172,36.08166779
Manhattan,MN12,11,2019,May,16.36501564,44.347611,59.43760464,50.93777015
Queens East,QE07,11,2019,May,19.42298717,45.39175804,65.9188477,53.1886326
Queens East,QE08,11,2019,May,15.96976044,27.23480838,51.15811001,34.30481377
Queens East,QE10,11,2019,May,18.02427454,38.6636663,90.18544079,56.98303107
Queens East,QE11,11,2019,May,23.33567549,56.2753023,94.02697326,69.69849352
Queens East,QE12,11,2019,May,13.07570744,32.61071367,65.20862451,47.57607963
Queens East,QE13,11,2019,May,20.27858763,36.69052629,91.21167996,56.07636678
Queens East,QE14,11,2019,May,13.6258962,30.97425716,43.33759543,35.67026615
Queens West,QW01,11,2019,May,18.77210773,47.13543299,73.74596586,57.24300255
Queens West,QW02,11,2019,May,20.44035721,48.18749575,70.0471795,56.49053407
Queens West,QW03,11,2019,May,13.38139834,29.27851422,59.62405252,40.80476365
Queens West,QW04,11,2019,May,14.37465778,32.8788988,61.71963451,43.83357393
Queens West,QW05,11,2019,May,22.93185873,43.47902496,82.77741834,58.40586791
Queens West,QW06,11,2019,May,19.65575352,28.08927058,73.63162799,39.05784741
Queens West,QW09,11,2019,May,21.41518257,38.68767573,75.11167707,52.52272853
Staten Island,SI01,11,2019,May,19.96390685,42.83911489,81.18004595,56.47182667
Staten Island,SI02,11,2019,May,17.90987474,46.85319826,77.89194362,57.88950483
Staten Island,SI03,11,2019,May,18.90646448,50.16958603,87.43049322,63.41827859
Brooklyn North,BKN01,5,2019,November,15.89389889,55.39049989,43.96101162,50.20323822
Brooklyn North,BKN02,5,2019,November,21.22888898,33.14920311,58.9502988,40.25209424
Brooklyn North,BKN03,5,2019,November,12.08518946,40.06506013,40.54099096,40.28106086
Brooklyn North,BKN04,5,2019,November,15.1654524,40.43321429,62.71959113,50.54786383
Brooklyn North,BKN05,5,2019,November,10.43422031,27.43706658,40.86245229,33.53016428
Brooklyn North,BKN08,5,2019,November,17.12161069,53.66294382,53.39354997,53.54067969
Brooklyn North,BKN09,5,2019,November,14.05108874,32.45731262,51.37098529,38.91055208
Brooklyn North,BKN16,5,2019,November,10.14019198,25.38234928,34.2698137,29.415916
Brooklyn North,BKN17,5,2019,November,15.44627301,28.75143634,69.23887283,42.56552351
Brooklyn South,BKS06,5,2019,November,29.78004282,45.4345213,81.93666809,55.48334937
Brooklyn South,BKS07,5,2019,November,21.01016632,45.6920638,81.7115528,57.98171225
Brooklyn South,BKS10,5,2019,November,25.63594571,53.92919576,83.69526867,64.08521357
Brooklyn South,BKS11,5,2019,November,19.8414066,46.77625533,70.96080468,55.02788848
Brooklyn South,BKS12,5,2019,November,16.67154596,56.04651906,40.26974434,48.88624584
Brooklyn South,BKS13,5,2019,November,14.81613288,44.09519864,47.82910128,45.72354829
Brooklyn South,BKS14,5,2019,November,17.23393529,36.14585775,55.90523567,42.40462767
Brooklyn South,BKS15,5,2019,November,20.32997285,47.51862906,68.88676665,54.80931824
Brooklyn South,BKS18,5,2019,November,19.11577611,32.25623147,65.83965951,42.82542874
Bronx,BX01,5,2019,November,7.088532528,20.04514513,26.45970475,22.84252548
Bronx,BX02,5,2019,November,12.11602147,31.66964546,50.3422785,39.81275425
Bronx,BX03,5,2019,November,8.984358113,24.55605258,35.94380602,29.52223571
Bronx,BX04,5,2019,November,11.69444876,28.61214744,48.7969957,37.41473114
Bronx,BX05,5,2019,November,11.13835599,26.62766256,48.94203461,36.35892856
Bronx,BX06,5,2019,November,13.39961983,34.66362776,43.8411531,38.66593354
Bronx,BX07,5,2019,November,14.62786969,34.66245885,64.90599382,47.85162156
Bronx,BX08,5,2019,November,22.92548346,42.51972049,82.64460938,55.22925257
Bronx,BX09,5,2019,November,9.82919297,25.16149611,40.81571552,32.26614772
Bronx,BX10,5,2019,November,22.03887993,38.03919904,85.73604894,54.3130978
Bronx,BX11,5,2019,November,18.52505719,33.85243242,63.0773895,43.82382453
Bronx,BX12,5,2019,November,22.65859461,32.99749278,85.75500995,50.99806294
Manhattan,MN01,5,2019,November,27.25296153,44.75588444,75.12803328,51.7254868
Manhattan,MN02,5,2019,November,27.64657188,41.34163409,88.16557764,52.08648686
Manhattan,MN03,5,2019,November,14.03126526,40.68933557,40.66433275,40.67843188
Manhattan,MN04,5,2019,November,23.15743933,33.25948075,77.19395247,43.34127639
